Date,Time,Pressure Main,Pressure Autocalve 1,Pressure Autocalve 2,Pressure Autocalve 3,Pressure Autocalve 4,Pressure Autocalve 5,Pressure Autocalve 6,Pressure Autocalve 7,Pressure Autocalve 8,Temperature Autocalve 1,Temperature Autocalve 2,Temperature Autocalve 3,Temperature Autocalve 4,Temperature Autocalve 5,Temperature Autocalve 6,Temperature Autocalve 7,Temperature Autocalve 8,Vacuum pump,% Valve Live,% Valve Overflow,% Valve Waste,Main Meter steam flow,Main Meter steam ton
1/8/2026,01:39:14,10.75304,7.581019E-02,5.422454,11.82002,12.46181,12.36921,12.23553,8.058449,-0.527199,89.24696,164.6918,188.2378,187.1094,186.2088,185.102,172.4935,106.7166,1,52.31481,-0.6582755,99.73958,10.02487,8676.396
1/8/2026,01:40:14,11.04782,7.523143E-02,5.418403,11.81134,12.45197,12.36169,12.2309,8.57581,-0.5341435,87.19618,164.6376,188.2487,187.1311,186.2413,185.0152,177.5933,106.4345,1,52.31108,-0.6618924,99.73958,9.799804,8676.562
1/8/2026,01:41:14,11.36339,7.407403E-02,5.414352,11.80787,12.44907,12.3559,12.22627,9.094908,-0.5358796,84.55946,164.3772,188.1185,187.0443,186.2305,184.9718,179.9262,106.2825,1,52.31481,-0.6618924,99.73958,9.642527,8676.724
1/8/2026,01:42:14,12.15549,7.407403E-02,5.408565,11.80613,12.45023,12.35417,12.22222,9.594908,-0.5393518,82.59549,164.3772,188.3247,187.1636,186.3498,185.1996,183.0187,106.0981,1,41.36051,-0.6582755,99.73958,8.547443,8676.878
1/8/2026,01:43:14,12.26671,7.349539E-02,5.40162,11.80266,12.44444,12.34954,12.21991,10.04861,-0.5457176,81.04384,164.2361,188.3247,187.1745,186.3173,185.1454,184.9935,105.6424,1,41.36425,-0.6618924,99.73958,8.054061,8677.019
1/8/2026,01:44:14,12.36979,7.523143E-02,5.39757,11.7963,12.43981,12.34375,12.2147,10.47512,-0.5486111,79.7092,163.9865,188.3572,187.0877,186.2956,185.1996,186.6536,105.0456,1,41.36051,-0.6582755,99.73958,7.568277,8677.147
1/8/2026,01:45:14,12.50633,7.638884E-02,5.390625,11.79282,12.4375,12.34028,12.21123,10.875,-0.5491898,78.54818,163.9106,188.227,187.1419,186.3173,185.1237,187.3047,104.4488,1,41.36051,-0.6582755,99.73958,7.113407,8677.271
1/8/2026,01:46:14,12.6284,7.465279E-02,5.385995,11.78588,12.43171,12.33623,12.20718,11.25637,-0.5520834,77.60416,163.6936,188.2378,187.0877,186.3064,185.178,189.3989,103.8737,1,41.36051,-0.6582755,99.73958,6.616315,8677.385
1/8/2026,01:47:14,12.77669,7.465279E-02,5.379051,11.7772,12.42766,12.3316,12.20197,11.60764,-0.5543982,76.77951,163.5308,188.2487,187.0985,186.263,185.0911,190.7769,103.1359,1,41.36051,-0.6582755,99.73958,6.141938,8677.49
1/8/2026,01:48:14,13.25141,7.523143E-02,5.373843,11.77951,12.42882,12.32813,12.19849,11.89815,-0.5555556,76.07422,163.3898,188.1402,187.1202,186.2739,185.2539,191.6124,102.4957,1,27.90472,-0.6618924,99.7432,4.335838,8677.586
1/8/2026,01:49:14,13.19987,7.523143E-02,5.368634,11.77431,12.42593,12.32465,12.19444,12.08276,-0.5590278,75.11936,163.3029,188.2596,187.0551,186.2413,185.1345,192.9145,101.8229,1,27.90472,-0.6582755,99.7432,3.818039,8677.655
1/8/2026,01:50:14,12.85174,7.407403E-02,5.36169,11.75926,12.4103,12.32002,12.18808,12.14815,-0.5439815,74.2947,162.9774,188.1836,186.9683,186.0352,184.885,192.5456,101.4323,0,27.50523,-0.6582755,99.74682,2.921107,8677.693
1/8/2026,01:51:14,13.25955,7.407403E-02,5.355324,11.75231,12.40683,12.31481,12.18519,12.30729,-0.5069444,73.55686,162.9666,188.0751,186.9466,186.0243,184.7982,192.806,102.615,0,27.50896,-0.6582755,99.75043,3.45929,8677.747
1/8/2026,01:52:14,13.22338,7.638884E-02,5.297454,11.68229,12.32234,12.25694,12.14873,12.47974,-0.4375,73.25304,163.3463,188.7478,187.4566,186.3824,184.8307,194.184,103.6458,0,27.50896,9.530526,4.079861,3.120701,8677.803
1/8/2026,01:53:14,13.8482,6.307876E-02,5.123264,11.66435,12.3044,12.22512,12.0978,12.50984,-0.3292824,72.77561,163.4766,189.0951,187.8364,187.2179,186.1003,196.0069,103.9605,0,-3.225806,13.90697,0.141059,0,8677.84
1/8/2026,01:54:14,13.28668,0.0613426,4.939236,11.75116,12.40046,12.2772,12.14178,12.3912,-0.2164352,72.04861,162.8255,188.8563,187.7387,187.283,186.3064,195.9093,104.6767,0,-3.233274,18.56915,0.1302083,0,8677.84
1/8/2026,01:55:14,13.37619,5.902779E-02,4.770255,11.75984,12.43113,12.29167,12.15914,12.29224,-0.1238426,71.21311,162.3047,188.9431,187.7387,187.2938,186.5017,195.3884,105.6749,0,-3.240741,18.38469,0.1302083,0,8677.84
1/8/2026,01:56:14,13.45486,6.307876E-02,4.578125,11.67824,12.35822,12.26794,12.15914,12.22338,-3.703701E-02,70.59462,161.6536,188.8563,187.8689,187.3589,186.3498,195.4102,106.3585,0,-3.244474,23.64005,0.1338252,0,8677.84
1/8/2026,01:57:14,13.39247,6.423616E-02,4.38368,11.64815,12.33796,12.25984,12.15914,12.15799,3.819442E-02,69.81337,160.9267,188.8889,187.9015,187.3481,186.2305,195.0955,106.7383,0,-3.248208,28.67477,0.1338252,0,8677.84
1/8/2026,01:58:14,13.40603,6.307876E-02,4.197338,11.67361,12.37731,12.27778,12.17245,12.09549,0.1006944,69.33594,160.2322,188.8672,187.934,187.4132,186.4258,195.0629,104.5247,0,-3.251941,34.64627,0.1302083,0,8677.84
1/8/2026,01:59:14,13.40784,0.0613426,4.028357,11.55382,12.26563,12.2147,12.18634,12.05324,0.1539352,68.25087,158.9301,187.9774,187.2938,187.4132,183.7999,189.1927,104.503,0,-3.251941,40.87457,0.1374421,0,8677.84
1/8/2026,02:00:14,13.42502,0.0636574,3.856482,11.63426,12.35764,12.27431,12.17014,12.00116,0.2037038,68.21832,159.0495,188.878,187.9449,187.3806,186.1762,194.26,105.089,0,-3.251941,47.01606,0.1302083,0,8677.84
1/8/2026,02:01:14,13.39156,5.960643E-02,3.698495,11.70949,12.44618,12.31019,12.18287,11.9537,0.2488426,67.74089,158.355,188.6719,187.9449,187.4783,186.5126,194.6072,105.816,0,-3.251941,52.35099,0.1265914,0,8677.84
1/8/2026,02:02:14,13.40151,0.0625,3.550926,11.68692,12.43866,12.30613,12.1794,11.92419,0.2916666,67.2309,157.8342,188.7153,188.01,187.5,186.3932,194.0755,106.5104,0,-3.251941,58.67332,0.1265914,0,8677.84
1/8/2026,02:03:14,13.43859,0.0613426,3.407407,11.68229,12.43924,12.30556,12.17535,11.89468,0.3344908,66.90538,157.3242,188.5959,187.9666,187.4783,186.4041,194.3359,107.3134,0,-3.251941,62.82191,0.1229745,0,8677.84
1/8/2026,02:04:14,13.43497,5.902779E-02,3.270255,11.73495,12.50405,12.33218,12.18171,11.86401,0.3738426,66.3303,156.6949,188.6393,187.9232,187.4566,186.3824,194.5746,108.1814,0,-3.251941,65.89989,0.1265914,0,8677.84
1/8/2026,02:05:14,13.38252,5.729163E-02,3.142361,11.73032,12.50174,12.32928,12.1794,11.84606,0.4137732,66.03733,156.0547,188.5417,187.9123,187.5,186.5234,194.0864,109.0712,0,-3.255675,65.89265,0.1302083,0,8677.84
1/8/2026,02:06:14,13.38072,5.902779E-02,3.021412,11.72396,12.49884,12.32813,12.17535,11.82986,0.453125,65.51649,155.5013,188.5308,187.8798,187.4892,186.4909,193.6523,109.9935,0,-3.251941,65.88903,0.1265914,0,8677.84
1/8/2026,02:07:14,13.41055,5.787039E-02,2.903935,11.71933,12.49537,12.32349,12.17419,11.81597,0.494213,65.20182,155.0998,188.5091,187.8798,187.4675,186.5126,193.7175,110.6988,0,-3.251941,65.88903,0.1265914,0,8677.84
1/8/2026,02:08:14,13.41779,5.902779E-02,2.79456,11.71238,12.48843,12.32002,12.17188,11.80729,0.5318288,64.73524,154.4596,188.4657,187.8472,187.4458,186.5126,193.6198,111.4149,0,-3.255675,65.88542,0.1338252,0,8677.84
1/8/2026,02:09:14,13.39428,5.844903E-02,2.688658,11.7066,12.48495,12.31713,12.16782,11.80093,0.5694444,64.34462,154.0365,188.4006,187.8798,187.424,186.3498,193.6957,112.1202,0,-3.255675,65.88542,0.1229745,0,8677.84
1/8/2026,02:10:14,13.41417,5.787039E-02,2.591435,11.70313,12.48148,12.31655,12.16493,11.79572,0.605324,64.00825,153.4939,188.4006,187.8472,187.3915,186.3824,193.457,112.8364,0,-3.251941,65.8818,0.1229745,0,8677.84
1/8/2026,02:11:14,13.42412,6.018519E-02,2.499421,11.63715,12.41204,12.28762,12.1522,11.79919,0.6412038,63.78038,152.9948,188.6393,187.9015,187.4458,186.2956,193.5764,113.5308,0,-3.255675,65.87818,0.1302083,0,8677.84
1/8/2026,02:12:14,13.3988,6.076384E-02,2.408565,11.63021,12.40914,12.28472,12.14931,11.79688,0.6747686,63.47656,152.5608,188.5091,187.8689,187.4458,186.1762,194.3468,114.2361,0,-3.255675,65.87818,0.1302083,0,8677.84
1/8/2026,02:13:14,13.37348,7.465279E-02,2.344908,11.60012,12.38021,12.29514,12.18866,11.81366,0.708912,62.83637,151.3997,187.9774,187.3372,186.4583,184.809,192.4479,114.8763,0,-3.255675,57.72208,0.1338252,0,8677.84
1/8/2026,02:14:14,13.47837,0.0769676,2.310764,11.41262,12.33391,12.2581,12.17766,11.82581,0.740162,63.19445,151.8338,188.444,187.9774,187.0334,184.9935,192.7517,115.4405,0,-3.255675,0.213397,0.1121238,0,8677.84
1/8/2026,02:15:14,13.39247,6.539357E-02,2.127893,11.17014,12.29051,12.22569,12.11574,11.80903,0.78125,62.61936,151.3889,187.717,187.9123,187.3047,185.8398,193.5113,115.918,0,-3.255675,9.42202,45.26186,0,8677.84
1/8/2026,02:16:14,13.4196,0.0636574,1.907408,11.01273,12.34722,12.25174,12.12789,11.7963,0.828125,62.18533,150.2821,186.5994,187.8798,187.3155,186.0786,193.6957,116.6775,0,-3.255675,7.96441,45.24378,0,8677.84
1/8/2026,02:17:14,13.463,0.0636574,1.700232,10.82928,12.32986,12.23958,12.12269,11.79745,0.863426,61.89236,148.9041,186.1111,187.8364,187.3372,185.9483,193.9887,117.3286,0,-3.255675,7.714844,79.47048,0,8677.84
1/8/2026,02:18:14,13.3997,6.192124E-02,1.505208,10.66146,12.34375,12.24306,12.12326,11.7963,0.9033564,61.55599,147.7214,185.2105,187.8472,187.3047,186.0569,193.7717,117.9796,0,-3.259408,7.523149,79.47048,0,8677.84
1/8/2026,02:19:14,13.41598,6.539357E-02,1.333912,10.45255,12.26794,12.20602,12.10417,11.80556,0.9375,61.34983,146.7014,185.0477,187.9883,187.3372,185.9483,193.5764,118.5438,0,-3.255675,7.071036,96.8316,0,8677.84
1/8/2026,02:20:14,13.43678,0.0625,1.183449,10.30208,12.35706,12.25058,12.12616,11.79456,0.9918982,60.56858,145.3017,183.4527,187.3806,186.8381,185.5035,192.73,119.3034,0,-3.255675,8.007813,99.73958,0,8677.84
1/8/2026,02:21:14,13.43045,6.192124E-02,1.049768,10.15046,12.35243,12.24711,12.12384,11.79745,1.025463,60.35156,144.5529,182.6931,187.4023,186.849,185.4709,192.9037,119.9761,0,-3.259408,6.893807,99.7432,0,8677.84
1/8/2026,02:22:14,13.37438,0.0613426,0.9305556,9.974537,12.38657,12.25926,12.12789,11.78993,1.08044,60.1237,143.8802,182.1398,187.4892,187.0226,185.6988,193.099,120.7031,0,-3.255675,7.902923,99.74682,0,8677.84
1/8/2026,02:23:14,13.41508,6.192124E-02,0.8269676,9.802083,12.38715,12.26157,12.12731,11.79109,1.123264,59.80903,143.3268,181.4019,187.4675,186.9683,185.5903,193.4679,121.4084,0,-3.259408,7.902923,99.75043,0,8677.84
1/8/2026,02:24:14,13.41236,0.0613426,0.7349538,9.574074,12.38484,12.25868,12.12674,11.78762,1.190393,59.61371,142.8277,180.5556,187.4023,186.9466,185.6988,192.806,122.2873,0,-3.259408,9.335214,99.75043,0,8677.84
1/8/2026,02:25:14,13.41146,6.076384E-02,0.6533564,9.374421,12.3669,12.2419,12.12095,11.79167,1.243634,59.13628,142.0464,179.6441,187.4566,186.849,185.612,193.0447,123.1445,0,-3.259408,9.053096,99.75043,0,8677.84
1/8/2026,02:26:14,13.38072,6.192124E-02,0.582176,9.127893,12.34838,12.23901,12.11574,11.79109,1.315393,58.77821,141.1892,178.6784,187.3264,186.7622,185.4058,192.6215,124.0126,0,-3.255675,11.31366,99.75405,0,8677.84
1/8/2026,02:27:14,13.39066,5.960643E-02,0.5167824,8.898726,12.3669,12.23901,12.11863,11.79167,1.384259,58.5612,140.7227,177.5716,187.4023,186.8164,185.4058,192.9688,125.0434,0,-3.259408,10.88686,99.75405,0,8677.84
1/8/2026,02:28:14,13.41146,5.902779E-02,0.457176,8.715857,12.43808,12.26678,12.13021,11.78183,1.454283,58.47439,140.332,176.9097,187.5542,187.0985,186.0243,193.4136,125.9657,0,-3.259408,12.23597,99.75405,0,8677.84
1/8/2026,02:29:14,13.4196,5.902779E-02,0.40625,8.480903,12.44907,12.27604,12.13484,11.78241,1.532986,57.95356,139.6918,175.51,187.2721,186.8598,185.7096,192.6324,127.0291,0,-3.259408,12.22873,99.75405,0,8677.84
1/8/2026,02:30:14,13.43406,2.314806E-03,0.3524306,8.224537,12.42014,12.22222,12.10822,11.73032,1.605903,58.07292,139.7244,174.9241,187.7387,187.4023,186.2196,192.3828,127.9731,1,-3.259408,13.17274,99.75043,0,8677.84
1/8/2026,02:31:14,13.36806,-0.1082176,0.3096064,7.97338,12.41724,12.22049,12.10417,11.72512,1.690393,57.8342,139.4748,173.8715,187.7713,187.3806,186.339,192.6107,128.9822,1,-3.259408,13.17274,99.75043,0,8677.84
1/8/2026,02:32:14,13.39337,-0.2002315,0.2777778,7.728588,12.35995,12.19849,12.09722,11.73901,1.769097,57.41103,139.0299,172.6671,187.6519,187.1311,186.0026,192.5456,130.0022,1,-3.259408,14.21079,99.74682,0,8677.84
1/8/2026,02:33:14,13.39337,-0.2789352,0.240162,7.496528,12.41551,12.21644,12.10648,11.72106,1.86169,57.17231,138.8238,171.6254,187.7713,187.3372,186.3607,192.3286,131.0764,1,-3.259408,14.32653,99.7432,0,8677.84
1/8/2026,02:34:14,13.43497,-0.3402778,0.2152778,7.239583,12.28819,12.17303,12.07813,11.75174,1.940393,56.55382,138.1727,170.3342,187.3698,186.7404,185.5794,191.6341,132.0638,1,-3.259408,13.7406,99.7432,0,8677.84
1/8/2026,02:35:14,13.38162,-0.3981481,0.1822916,7.017361,12.41319,12.21817,12.10474,11.72164,2.040509,56.58637,138.1076,169.5096,187.717,187.3806,186.3281,192.6324,133.138,1,-3.259408,17.36473,99.74682,0,8677.84
1/8/2026,02:36:14,13.38343,-0.4398148,0.1608796,6.778357,12.36921,12.20602,12.10012,11.72685,2.135417,56.23915,137.6302,168.3702,187.6628,187.3047,186.2305,192.5673,134.2339,1,-3.259408,18.31236,99.7432,0,8677.84
1/8/2026,02:37:14,13.36806,-0.4797454,0.1539352,6.510995,12.37095,12.14583,12.09606,11.72917,2.242477,55.90278,136.4475,166.5039,187.6302,185.7856,186.0243,187.4458,135.395,1,-3.259408,23.50984,99.7432,0,8677.84
1/8/2026,02:38:14,13.36715,-0.5075232,0.1221064,6.26331,12.43576,12.21759,12.10474,11.70891,2.354167,55.69662,136.7188,166.135,187.7387,187.4023,186.5017,192.6649,136.5668,1,-3.263142,25.2134,99.7432,0,8677.84
1/8/2026,02:39:14,13.29753,-0.5248842,0.1116898,6.016204,12.37963,12.20255,12.09664,11.7228,2.459491,55.46875,136.3064,165.1584,187.6302,187.2504,186.2522,192.6649,137.6953,1,-3.259408,29.20645,99.7432,0,8677.84
1/8/2026,02:40:14,13.21162,-0.5462963,9.780097E-02,5.787616,12.38194,12.19792,12.09375,11.71933,2.559607,55.21918,135.8507,164.3229,187.5977,187.2504,186.1111,192.5456,138.8129,1,-3.263142,37.05512,99.7432,0,8677.84
1/8/2026,02:41:14,13.17094,-0.5648148,8.449078E-02,5.577546,12.42998,12.21181,12.09838,11.70544,2.657408,55.00217,135.7096,163.737,187.6736,187.3915,186.4583,192.7083,139.8329,1,-3.263142,42.02112,99.7432,0,8677.84
1/8/2026,02:42:14,13.10493,-0.5653935,0.09375,5.389468,12.16088,12.12269,12.07465,11.77836,2.748264,54.41623,134.9175,162.5,187.0009,185.8073,183.4961,187.0551,140.7661,1,-3.259408,48.00709,99.7432,0,8677.84
1/8/2026,02:43:14,13.23604,-0.5850694,6.828701E-02,5.189815,12.4456,12.21123,12.09896,11.69792,2.837384,54.52474,135.0911,162.3698,187.6953,187.424,186.556,193.4787,141.6558,1,-3.263142,54.09433,99.7432,0,8677.84
1/8/2026,02:44:14,13.21705,-0.5711806,9.027779E-02,5.087384,12.28356,12.2037,12.13079,11.76042,2.914352,53.78689,133.724,161.3715,186.7838,185.8615,184.158,190.7009,142.4696,1,-3.263142,32.2555,99.7432,0,8677.84
1/8/2026,02:45:14,12.30378,-0.5792824,9.201384E-02,5.09838,12.2934,12.21759,12.13599,11.75347,2.94213,53.54818,133.1923,161.1762,186.6211,185.6771,184.1146,189.8112,142.7951,1,16.30078,-0.7342303,99.7432,3.312702,8677.854
1/8/2026,02:46:14,12.74685,-0.578125,8.912039E-02,5.099537,12.29051,12.21296,12.13252,11.75,3.028935,53.45052,132.8017,161.3173,186.6428,185.7205,184.1797,190.8637,143.5113,1,16.30078,-0.7342303,99.7432,3.386514,8677.909
1/8/2026,02:47:14,12.93855,-0.582176,8.622682E-02,5.099537,12.29977,12.21412,12.13426,11.74769,3.115162,53.48307,132.3893,161.1979,186.6319,185.7747,184.3642,191.1784,144.2817,1,15.90502,-0.7306134,99.7432,3.235932,8677.966
1/8/2026,02:48:14,12.81286,-0.5868056,8.622682E-02,5.098958,12.2963,12.21238,12.13079,11.74016,3.197338,53.29861,131.9879,161.6319,186.6536,185.7856,184.451,190.4405,145.0304,1,15.90875,-0.7269965,99.7432,3.220693,8678.019
1/8/2026,02:49:14,12.76132,-0.5891204,8.101857E-02,5.095486,12.28877,12.2066,12.12731,11.73901,3.284722,53.0816,131.6623,162.3806,186.6211,185.7856,184.2122,190.6575,145.8225,1,16.96162,-0.7306134,99.7432,3.514406,8678.073
1/8/2026,02:50:14,12.77941,-0.5943287,7.986116E-02,5.094329,12.28472,12.20486,12.12326,11.7338,3.376736,52.87543,131.3151,162.8364,186.6319,185.7639,184.3858,190.5382,146.6146,1,16.96535,-0.7269965,99.7432,3.545024,8678.133
1/8/2026,02:51:14,12.42857,-0.5925926,7.754624E-02,5.09375,12.27662,12.20023,12.11979,11.72454,3.484375,52.65842,131.0438,162.8038,186.5885,185.6988,184.2448,190.4948,147.4175,1,21.44937,-0.7269965,99.7432,4.744258,8678.194
1/8/2026,02:52:14,12.28118,-0.5954861,0.078125,5.08912,12.27373,12.19792,12.1169,11.72685,3.617477,52.57161,130.6098,162.8255,186.5777,185.7205,184.2882,190.4622,148.5026,1,21.44937,-0.7269965,99.7432,4.827822,8678.274
1/8/2026,02:53:14,11.99725,-0.5972222,7.175922E-02,5.083912,12.27026,12.19213,12.11111,11.7228,3.757523,52.58246,129.3186,162.8364,186.5668,185.6771,184.3207,190.7878,149.5551,1,26.0678,-0.7269965,99.7432,5.498944,8678.355
1/8/2026,02:54:14,11.36249,-0.5983796,7.060182E-02,5.08044,12.26215,12.18576,12.10706,11.71817,3.934028,52.45226,116.5256,162.9232,186.556,185.6554,184.2773,190.6575,150.9006,1,26.0678,-0.7269965,99.7432,5.975666,8678.456
1/8/2026,02:55:14,11.18345,-0.6006944,7.175922E-02,5.074653,12.25521,12.18287,12.10243,11.71991,4.105324,52.34375,107.2808,163.4548,186.5994,185.6988,184.2014,190.7986,152.2135,1,26.07154,-0.7233796,99.74682,5.892254,8678.556
1/8/2026,02:56:14,9.932906,-0.6012732,7.407403E-02,5.074074,12.23727,12.15799,12.09954,11.72512,4.30787,52.95139,100.3581,164.0733,187.0117,186.0677,184.5812,190.7986,153.6675,1,30.82064,-0.7233796,63.2704,6.584927,8678.665
1/8/2026,02:57:14,9.752966,-0.6024306,7.291663E-02,5.056713,12.21528,12.15278,12.08102,11.71701,4.504051,52.57161,95.87673,163.954,186.7296,185.8073,184.2882,191.1241,155.1107,1,30.82064,-0.7233796,0.1374421,6.451188,8678.773
1/8/2026,02:58:14,8.862305,-0.6030092,6.944442E-02,5.056134,12.21701,12.14236,12.08102,11.69849,4.722222,52.68012,90.57075,164.0733,186.8273,185.9049,184.3099,191.2543,156.543,1,36.09991,-0.7233796,0.1338252,6.901466,8678.887
1/8/2026,02:59:14,8.821615,-0.603588,7.002318E-02,5.052662,12.21354,12.13715,12.07639,11.70544,4.939236,52.70182,88.99739,164.0625,186.8273,185.8941,184.2773,191.0699,158.0404,1,36.09991,-0.7197627,0.1302083,6.788005,8679.001
1/8/2026,03:00:14,7.844148,-0.5972222,7.002318E-02,5.048611,12.19039,12.12789,12.07002,11.70602,5.182292,52.81033,86.36067,164.2904,186.8923,185.9375,184.1797,190.3646,159.5703,0,50.09334,-0.7233796,0.1302083,7.455451,8679.121
1/8/2026,03:01:14,7.85319,-0.572338,5.150461E-02,4.932292,12.11979,12.06424,11.99132,11.69965,5.425926,52.76693,84.80903,164.4314,187.2287,186.6862,185.3733,191.6667,161.1328,0,50.09707,8.293548,0.1302083,7.196009,8679.242
1/8/2026,03:02:14,7.622613,-0.5208334,4.456019E-02,4.81713,12.24711,12.09896,12.00463,11.64931,5.678241,54.24262,82.7691,164.6376,187.5217,187.1962,186.2088,193.3485,162.6845,0,64.62067,12.65914,0.1338252,7.394976,8679.363
1/8/2026,03:03:14,7.722077,-0.4699074,4.398143E-02,4.656829,12.2419,12.09433,11.99884,11.64294,5.934607,58.48524,81.43446,164.171,187.5325,187.1745,186.3173,193.2292,164.2036,0,64.62067,19.15871,0.1374421,7.186519,8679.484
1/8/2026,03:04:14,7.790799,-0.4363426,4.166663E-02,4.494213,12.32349,12.11516,12.00694,11.62731,6.194445,64.38802,81.67317,163.8129,187.6194,187.3372,186.5885,192.9579,165.7335,0,79.14426,18.74638,0.1229745,7.253738,8679.604
1/8/2026,03:05:14,7.932762,-0.400463,4.224539E-02,4.31713,12.27083,12.09491,11.99884,11.62037,6.459491,69.15147,79.19922,163.5308,187.5542,187.3372,186.5234,193.1858,167.1983,0,79.14053,26.89525,0.1302083,7.09137,8679.724
1/8/2026,03:06:14,8.118128,-0.369213,4.918981E-02,4.131945,12.15683,12.05151,11.9647,11.64988,6.729745,72.47179,76.50825,162.6953,187.0117,186.3824,185.9483,191.9488,168.674,0,93.40278,31.39468,0.1338252,7.072721,8679.841
1/8/2026,03:07:14,8.258283,-0.3333333,4.976857E-02,3.978588,12.14526,12.05151,11.97164,11.63715,7.000579,75.66189,74.38151,161.9032,187.1745,186.7404,185.5577,192.2635,170.128,0,93.39904,36.5162,0.1229745,6.952845,8679.957
1/8/2026,03:08:14,8.466254,-0.3113426,0.046875,3.824653,12.1956,12.06771,11.97569,11.62847,7.275463,78.14671,73.49175,161.3498,187.283,186.8815,185.9267,192.6432,171.5386,0,93.39904,44.30338,0.1302083,6.865124,8680.071
1/8/2026,03:09:14,8.629919,-0.287037,4.513884E-02,3.667824,12.21875,12.06366,11.96759,11.625,7.552083,80.11068,75.87891,160.6445,187.3698,187.0334,186.1328,193.24,172.9709,0,99.59677,49.24407,0.1229745,6.795393,8680.187
1/8/2026,03:10:14,8.825232,-0.2604167,4.166663E-02,3.533565,12.2691,12.07639,11.97512,11.60359,7.824653,81.85764,76.63845,160.0912,187.5868,187.3698,186.5994,193.316,174.3381,0,99.59304,55.43981,0.1302083,6.665771,8680.299
1/8/2026,03:11:14,9.016928,-0.2361111,3.877318E-02,3.398148,12.32755,12.09201,11.98032,11.57986,8.09838,83.39844,77.4197,159.2882,187.6085,187.4458,186.7622,193.6523,175.651,0,99.59304,60.52879,0.1302083,6.513217,8680.408
1/8/2026,03:12:14,9.238462,-0.2060185,4.398143E-02,3.26794,12.23958,12.05961,11.96123,11.5897,8.368634,84.68967,78.56988,158.5721,187.4783,187.2504,186.3932,193.0773,176.9531,0,99.58931,64.63036,0.1265914,6.384953,8680.516
1/8/2026,03:13:14,9.437391,-0.1741898,4.108799E-02,3.149884,12.25058,12.05961,11.96123,11.58623,8.639467,85.91579,76.55165,158.0729,187.4892,187.3155,186.48,193.2943,178.1792,0,99.58931,65.94691,0.1338252,6.308674,8680.621
1/8/2026,03:14:14,9.664351,-0.1469907,3.877318E-02,3.031829,12.3316,12.08044,11.97106,11.56192,8.909143,87.38064,75.42318,157.6497,187.6411,187.424,186.7296,192.9904,179.4054,0,99.58931,65.94329,0.1338252,6.173001,8680.726
1/8/2026,03:15:14,9.876844,-0.1273148,3.761578E-02,2.923611,12.32581,12.07349,11.96528,11.55845,9.176505,88.47656,73.94749,157.0855,187.576,187.3915,186.6971,192.3611,180.6098,0,99.58931,65.94329,0.1229745,6.103541,8680.828
1/8/2026,03:16:14,10.11014,-9.664351E-02,3.935182E-02,2.81713,12.31366,12.07002,11.95776,11.55324,9.446759,89.50738,74.3381,156.5538,187.5977,187.4023,186.7296,194.1949,181.76,0,99.58557,65.93967,0.1265914,5.991333,8680.929
1/8/2026,03:17:14,10.33438,-6.655091E-02,3.993058E-02,2.715278,12.31076,12.06192,11.95255,11.5463,9.717592,90.36459,73.32899,155.9245,187.5217,187.3155,186.5885,194.7049,182.8885,0,99.58557,65.93967,0.1265914,5.894839,8681.028
1/8/2026,03:18:14,10.60746,-3.414351E-02,4.166663E-02,2.618056,12.19849,12.03414,11.92824,11.55903,9.984954,90.73351,72.15712,154.362,186.8164,186.4475,185.4709,192.0139,184.0061,0,73.49537,65.93605,0.1374421,5.791029,8681.125
1/8/2026,03:19:14,11.2151,-4.629612E-03,4.108799E-02,2.523727,12.23148,12.03646,11.92998,11.55093,10.22222,91.93793,72.48264,154.2101,187.0768,186.7188,185.8073,192.1658,185.026,0,41.24477,65.93243,0.1338252,5.306631,8681.215
1/8/2026,03:20:14,11.49269,0.015625,4.108799E-02,2.434028,12.22743,12.03356,11.92593,11.55035,10.47396,92.79514,72.10287,153.5156,187.1311,186.7622,185.97,192.8928,186.0243,0,41.24477,65.93243,0.1265914,5.411524,8681.305
1/8/2026,03:21:14,11.68529,5.150461E-02,4.108799E-02,2.350116,12.22049,12.02951,11.92245,11.53472,10.7309,93.60894,72.05946,152.8212,187.0768,186.6862,185.9158,192.8602,187.0226,0,41.24477,65.93243,0.1374421,5.366084,8681.395
1/8/2026,03:22:14,11.89055,0.0792824,3.993058E-02,2.269097,12.21759,12.01968,11.91551,11.5272,10.98901,94.33594,71.61459,152.322,187.0334,186.6319,185.8507,193.4028,187.9991,0,41.24477,65.93243,0.1338252,5.259624,8681.482
1/8/2026,03:23:14,12.06688,9.432876E-02,4.340279E-02,2.1875,12.21123,12.01505,11.90683,11.53125,11.2419,95.16059,72.33073,151.7036,187.0551,186.5668,185.829,192.5564,188.9648,0,41.24477,65.92882,0.1302083,5.154912,8681.569
